Date;sku;name;umb;Cantidad
2022-12-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2022-12-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4800
2022-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2022-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2022-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2022-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2022-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2022-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2022-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;936
2022-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2022-12-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2022-12-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2088
2022-12-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2022-12-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;792
2022-12-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;912
2022-12-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2022-12-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;768
2022-12-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2022-12-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1728
2022-12-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;432
2022-12-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2400
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1416
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1608
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;139
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3600
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;336
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;552
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2022-12-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-5
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-5
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-139
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-139
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;139
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;139
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;552
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2022-12-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2022-12-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;19
2022-12-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;21
2022-12-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;32
2022-12-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-24
2022-12-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-1608
2022-12-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1608
2022-12-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;132
2022-12-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;17
2022-12-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;19
2022-12-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2022-12-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2022-12-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2022-12-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2022-12-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;13
2022-12-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2022-12-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2400
2022-12-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2022-12-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;587
2022-12-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2022-12-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2022-12-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2022-12-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1992
2022-12-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2022-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;10
2022-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;182
2022-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;186
2022-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2022-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2022-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2022-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;6
2022-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2022-12-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2022-12-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1296
2023-01-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2023-01-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2023-01-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1488
2023-01-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1992
2023-01-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-01-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2023-01-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-01-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-01-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1384
2023-01-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1496
2023-01-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-01-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2472
2023-01-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2023-01-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1440
2023-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;216
2023-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;864
2023-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2023-01-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;720
2023-01-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-3696
2023-01-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-01-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-01-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3696
2023-01-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2023-01-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;936
2023-01-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-01-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2496
2023-01-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2880
2023-01-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2023-01-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2023-01-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2023-01-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2400
2023-01-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-01-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-01-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-01-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2016
2023-01-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;216
2023-01-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;20
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3000
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;936
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-01-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-01-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-01-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2023-01-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2023-01-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-24
2023-01-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2023-01-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-01-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-01-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-01-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-01-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;23
2023-01-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-01-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;25
2023-01-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-01-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2023-01-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2023-01-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-01-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2023-01-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2023-01-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1296
2023-01-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1608
2023-01-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2023-01-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2023-01-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2023-01-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;552
2023-01-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2023-01-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;816
2023-01-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2023-01-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1392
2023-01-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1872
2023-01-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2023-01-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1632
2023-01-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;11
2023-01-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-01-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;6
2023-01-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;877
2023-01-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2023-01-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-01-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2400
2023-01-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2023-01-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;816
2023-01-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-01-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-2400
2023-01-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2400
2023-01-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2023-01-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-01-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2023-01-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2023-01-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2184
2023-01-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-01-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3288
2023-01-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2023-01-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;683
2023-01-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;805
2023-02-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2023-02-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3000
2023-02-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2023-02-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2023-02-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-02-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1320
2023-02-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1512
2023-02-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3486
2023-02-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2023-02-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;8
2023-02-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;816
2023-02-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;888
2023-02-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;928
2023-02-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-02-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-3000
2023-02-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3000
2023-02-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2023-02-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1032
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;432
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;456
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;720
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;792
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-02-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-792
2023-02-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2023-02-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-02-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2023-02-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;792
2023-02-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2023-02-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1558
2023-02-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2
2023-02-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-02-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2023-02-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2016
2023-02-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-02-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;744
2023-02-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1392
2023-02-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-02-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;840
2023-02-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;546
2023-02-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;6
2023-02-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;936
2023-02-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1152
2023-02-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2023-02-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1992
2023-02-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-02-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;384
2023-02-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2023-02-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;720
2023-02-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1512
2023-02-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-02-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-2400
2023-02-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2400
2023-02-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2400
2023-02-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-384
2023-02-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;216
2023-02-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;264
2023-02-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;384
2023-02-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;384
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-48
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1368
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;552
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;624
2023-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-02-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2023-02-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-02-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3000
2023-02-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1992
2023-02-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-02-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2023-02-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;648
2023-02-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2023-02-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-02-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2023-02-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2023-02-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;720
2023-02-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;26
2023-02-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3000
2023-02-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2023-02-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;400
2023-02-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-624
2023-02-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-624
2023-02-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1032
2023-02-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;17
2023-02-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-02-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;523
2023-02-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;552
2023-02-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;624
2023-02-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;624
2023-02-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;624
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1182
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1800
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;12
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2880
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;22
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3336
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;384
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;504
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;6
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;792
2023-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;986
2023-03-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1320
2023-03-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-03-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;336
2023-03-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;912
2023-03-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2023-03-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2023-03-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-03-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4440
2023-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-03-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2023-03-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2023-03-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2023-03-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-03-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2023-03-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2023-03-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2880
2023-03-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;720
2023-03-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1488
2023-03-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;384
2023-03-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2023-03-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2023-03-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1608
2023-03-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2880
2023-03-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;792
2023-03-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2023-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2023-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1320
2023-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2023-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2023-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2023-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2023-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-24
2023-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-1488
2023-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1488
2023-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
